onset	duration	trial_type	response_time	ssd
0.0104063001926988	1.6286086000036448	fixation	n/a	n/a
1.6390149001963437	1.5	go_miss	n/a	250.0
7.289104900090024	1.2497340000700206	fixation	n/a	n/a
8.538838900160044	0.553	go_correct	0.552855100017041	250.0
11.556125700008124	1.3997192999813723	fixation	n/a	n/a
12.955844999989496	0.57	go_correct	0.5699034000281245	250.0
18.60622450010851	1.4331201999448204	fixation	n/a	n/a
20.03934470005333	1.5	stop_success	n/a	300.0
25.872692300006747	1.9332445000763983	fixation	n/a	n/a
27.805936800083145	1.5	stop_success	n/a	350.0
34.38957870006561	1.6166529001202434	fixation	n/a	n/a
36.006231600185856	0.714	go_correct	0.7143602999858558	350.0
38.67284720018506	1.3501606998033822	fixation	n/a	n/a
40.02300789998844	0.331	go_correct	0.3306817000266164	350.0
47.85608240007423	1.8002748000435531	fixation	n/a	n/a
49.65635720011778	0.591	go_correct	0.5911980997771025	350.0
52.90607600007206	1.5002770000137389	fixation	n/a	n/a
54.4063530000858	0.73	go_correct	0.730154599994421	350.0
58.18947400012985	1.2669494000729173	fixation	n/a	n/a
59.456423400202766	0.747	go_correct	0.7471400001086295	350.0
63.02328680013306	2.0164954999927502	fixation	n/a	n/a
65.03978230012581	1.5	stop_success	n/a	400.0
67.62327470001765	1.1829511001706123	fixation	n/a	n/a
68.80622580018826	0.601	go_correct	0.6013156000990421	400.0
74.97330010007136	1.2499965000897646	fixation	n/a	n/a
76.22329660016112	1.5	stop_success	n/a	450.0
80.40664450009353	2.04982509999536	fixation	n/a	n/a
82.4564696000889	0.772	go_correct	0.7720131000969559	450.0
86.23990890011191	2.049733699997887	fixation	n/a	n/a
88.2896426001098	1.067	go_correct	1.0669667001347989	450.0
92.27364410017616	1.9664455999154882	fixation	n/a	n/a
94.24008970009164	0.475	go_correct	0.4745390000753104	450.0
96.7900100001134	1.4833726999350034	fixation	n/a	n/a
98.2733827000484	1.322	go_correct	1.3220592001453042	450.0
101.94038280006498	2.38301010010764	fixation	n/a	n/a
104.32339290017262	1.5	go_miss	n/a	450.0
110.69052930013277	2.1498024000320584	fixation	n/a	n/a
112.84033170016482	0.597	go_correct	0.5970767999533564	450.0
117.6738196001388	1.716285999864354	fixation	n/a	n/a
119.39010560000315	0.906	go_correct	0.9062506998889148	450.0
124.87389460019769	1.0831489998381585	fixation	n/a	n/a
125.95704360003585	0.548	go_incorrect	0.5482685000170022	450.0
129.0738435999956	1.3331830000970513	fixation	n/a	n/a
130.40702660009265	0.769	go_correct	0.7693223999813199	450.0
139.54066699999385	2.0665780000854284	fixation	n/a	n/a
141.60724500007927	0.861	go_correct	0.8610350000672042	450.0
145.1406372000929	2.26669600000605	fixation	n/a	n/a
147.40733320009895	0.824	go_correct	0.8241941998712718	450.0
149.9072077001911	1.649982200004132	fixation	n/a	n/a
151.55718990019523	1.5	stop_success	n/a	500.0
154.64084690017626	1.1999588999897242	fixation	n/a	n/a
155.84080580016598	0.515	go_correct	0.515404200181365	500.0
159.87417460000142	1.9997303001582623	fixation	n/a	n/a
161.8739049001597	0.471	go_correct	0.4713217001408338	500.0
166.40760620008223	2.04988280008547	fixation	n/a	n/a
