onset	duration	trial_type	response_time	ssd
0.0064522000029683	2.0544995999953244	fixation	n/a	n/a
2.0609517999982927	0.48	go_correct	0.4795599999924889	250.0
8.861105899995891	1.3833888999943174	fixation	n/a	n/a
10.244494799990209	0.469	go_correct	0.4689290999958757	250.0
13.295095800000126	1.1827054999885132	fixation	n/a	n/a
14.47780129998864	0.421	go_correct	0.4207992000010563	250.0
22.77825449999364	2.1833255999954417	fixation	n/a	n/a
24.96158009998908	0.431	go_correct	0.4308418000000529	250.0
26.877920999992057	1.300077799998686	fixation	n/a	n/a
28.177998799990743	1.5	stop_success	n/a	300.0
34.77831080000033	2.433310199994594	fixation	n/a	n/a
37.21162099999492	0.447	go_correct	0.4468000000051688	300.0
40.27852969999367	2.1332829000020936	fixation	n/a	n/a
42.41181259999576	0.514	stop_failure	0.5144961000041803	250.0
46.29513529999531	2.4165932000032626	fixation	n/a	n/a
48.71172849999857	0.618	go_correct	0.6176248999981908	250.0
51.66200840000238	1.832706999994116	fixation	n/a	n/a
53.494715399996494	0.568	go_correct	0.5676788000127999	250.0
57.37819529999979	1.3336081000015838	fixation	n/a	n/a
58.71180340000137	0.48	go_correct	0.4804531999980099	250.0
63.47865269999602	1.4161665999999968	fixation	n/a	n/a
64.89481929999602	0.533	go_correct	0.533490100002382	250.0
68.72862889998942	1.683035000009113	fixation	n/a	n/a
70.41166389999853	1.5	stop_success	n/a	300.0
73.07832519999647	1.5000373999937437	fixation	n/a	n/a
74.57836259999021	0.621	go_correct	0.620845500001451	300.0
79.8454447999975	1.7496716000023298	fixation	n/a	n/a
81.59511639999982	0.47	go_correct	0.4700808999914443	300.0
88.92884279999998	1.9661438999901293	fixation	n/a	n/a
90.89498669999011	0.515	go_correct	0.5151207000017166	300.0
94.86219449999044	1.1499611000035657	fixation	n/a	n/a
96.012155599994	0.598	go_correct	0.5980427000031341	300.0
104.94553909999377	2.1500117999967188	fixation	n/a	n/a
107.09555089999049	0.453	go_correct	0.4525236999907065	300.0
112.99588629999198	1.9495597000059206	fixation	n/a	n/a
114.9454459999979	0.41	go_correct	0.4096119999885559	300.0
116.82872189999034	1.1503078000096139	fixation	n/a	n/a
117.97902969999996	0.559	go_correct	0.5590108000033069	300.0
122.06224420000216	2.1664399999863235	fixation	n/a	n/a
124.22868419998848	0.422	go_correct	0.4224213999987114	300.0
128.9459111999895	1.9833843000087654	fixation	n/a	n/a
130.92929549999826	0.381	go_correct	0.3807362000079592	300.0
137.67922619999445	2.0830975999997463	fixation	n/a	n/a
139.7623237999942	0.5	stop_failure	0.4996633000118891	250.0
141.89576800000214	1.4000182999880053	fixation	n/a	n/a
143.29578629999014	1.5	stop_success	n/a	300.0
149.11267119999684	1.5661274000012781	fixation	n/a	n/a
150.67879859999812	0.595	go_correct	0.5951380000042263	300.0
154.32916139998997	1.333286400011275	fixation	n/a	n/a
155.66244780000125	0.46	go_correct	0.460446299999603	300.0
162.09633329999633	1.4493808999977773	fixation	n/a	n/a
163.5457141999941	0.472	go_correct	0.4722104000102263	300.0
169.2128745999944	1.9330907999974443	fixation	n/a	n/a
171.14596539999184	0.503	stop_failure	0.5029370999982348	250.0
176.16295389999868	1.6665161999990232	fixation	n/a	n/a
177.8294700999977	1.5	stop_success	n/a	300.0
183.77981799999543	1.166531599999871	fixation	n/a	n/a
184.9463495999953	0.596	go_correct	0.5956013000104576	300.0
192.34619939999536	2.3336120000022333	fixation	n/a	n/a
194.6798113999976	1.5	stop_success	n/a	350.0
199.2797949999949	2.3165709000023185	fixation	n/a	n/a
201.5963658999972	0.686	go_correct	0.6863658000074793	350.0
204.79655959999943	2.4162138999964213	fixation	n/a	n/a
207.21277349999585	0.541	go_correct	0.5410120000015013	350.0
212.69656620000023	1.816587399996962	fixation	n/a	n/a
214.5131535999972	0.643	go_correct	0.6429379000037443	350.0
217.04663260000237	1.416432300000423	fixation	n/a	n/a
218.4630649000028	0.571	go_correct	0.570692000008421	350.0
224.2300391999888	2.3332761000056337	fixation	n/a	n/a
226.56331529999443	0.475	go_correct	0.4746228999865707	350.0
229.14671989998897	1.3999521000078232	fixation	n/a	n/a
230.5466719999968	0.697	go_correct	0.6970027000061236	350.0
236.8464401999954	1.666921199997887	fixation	n/a	n/a
238.5133613999933	0.429	go_correct	0.4293325000035111	350.0
243.91350709999097	1.2329078000038862	fixation	n/a	n/a
245.14641489999485	0.411	go_correct	0.4111880999989807	350.0
250.23043029999823	1.8497876000037934	fixation	n/a	n/a
252.08021790000203	0.523	go_correct	0.5233325000008335	350.0
257.3800971000019	1.9168229999922914	fixation	n/a	n/a
259.29692009999417	0.538	go_correct	0.537896499998169	350.0
263.2636510000011	1.4997971999982838	fixation	n/a	n/a
264.7634481999994	0.6	go_correct	0.6000613000069279	350.0
270.863336800001	1.43365909998829	fixation	n/a	n/a
