onset	duration	trial_type	response_time	ssd
0.0055907999994815	1.9874685000031604	fixation	n/a	n/a
1.993059300002642	0.387	go_correct	0.3865249000009498	250.0
12.176192200000514	2.3500865000023623	fixation	n/a	n/a
14.526278700002877	0.421	stop_failure	0.4211730000024545	200.0
21.609728900002665	1.9832595999978366	fixation	n/a	n/a
23.5929885000005	0.506	go_correct	0.5057033999983105	200.0
27.86008710000169	1.7499315000022797	fixation	n/a	n/a
29.61001860000397	0.788	go_correct	0.7884132000035606	200.0
34.11005450000084	1.2832483000020147	fixation	n/a	n/a
35.39330280000286	0.429	go_correct	0.4294718999954057	200.0
39.61003139999957	1.683384700001632	fixation	n/a	n/a
41.2934161000012	0.468	go_correct	0.4684701000005589	200.0
43.87661479999952	1.3834800000040488	fixation	n/a	n/a
45.26009480000357	0.505	go_correct	0.5052895000044373	200.0
53.877003100002185	1.2495890999998664	fixation	n/a	n/a
55.12659220000205	1.5	stop_success	n/a	250.0
60.06052730000374	1.4998861999993096	fixation	n/a	n/a
61.56041350000305	0.385	go_correct	0.3849618000022019	250.0
67.27713900000526	2.3332106999951066	fixation	n/a	n/a
69.61034970000037	0.544	go_correct	0.5435139000037452	250.0
73.77692810000008	1.6165505000026315	fixation	n/a	n/a
75.39347860000271	1.5	stop_success	n/a	300.0
78.46025690000533	1.4001059000001987	fixation	n/a	n/a
79.86036280000553	0.501	stop_failure	0.5008472000045003	250.0
83.69363120000344	2.449937500001397	fixation	n/a	n/a
86.14356870000483	0.502	go_correct	0.5017063000050257	250.0
89.37741480000113	1.5665033000041007	fixation	n/a	n/a
90.94391810000523	0.66	go_correct	0.6603195999996387	250.0
95.8273216000016	1.1664489000031608	fixation	n/a	n/a
96.99377050000476	0.446	go_correct	0.4463879000031738	250.0
100.42819869999948	1.449173700006213	fixation	n/a	n/a
101.8773724000057	1.5	stop_success	n/a	300.0
108.69402049999916	2.283233300004227	fixation	n/a	n/a
110.97725380000338	0.415	stop_failure	0.4149447999952826	250.0
116.57723790000456	2.1833503000015924	fixation	n/a	n/a
118.76058820000615	0.629	go_correct	0.6286632999981521	250.0
121.61104020000494	1.4330617999949027	fixation	n/a	n/a
123.04410199999984	0.561	go_correct	0.5611828999972204	250.0
127.36060010000074	1.483458700000483	fixation	n/a	n/a
128.84405880000122	0.389	go_correct	0.3888950000036857	250.0
133.11063090000243	1.783631600002991	fixation	n/a	n/a
134.89426250000542	0.471	go_correct	0.4707886000032886	250.0
141.4118110000054	2.032197199994698	fixation	n/a	n/a
143.4440082000001	0.493	go_correct	0.4930585999973118	250.0
147.02775649999967	1.3330870999998297	fixation	n/a	n/a
148.3608435999995	0.36	go_correct	0.3603809999985969	250.0
155.81104170000617	2.13323649999802	fixation	n/a	n/a
157.9442782000042	0.589	go_correct	0.5887023000032059	250.0
161.87901520000014	1.1488188000002992	fixation	n/a	n/a
163.02783400000044	0.364	go_correct	0.3641084000046248	250.0
169.14435230000527	2.433232700001099	fixation	n/a	n/a
171.57758500000637	0.446	go_correct	0.4462806000010459	250.0
175.51113280000573	1.6334088999938103	fixation	n/a	n/a
177.14454169999954	1.5	stop_success	n/a	300.0
180.66191500000423	2.265846000002057	fixation	n/a	n/a
182.92776100000629	0.403	go_correct	0.403100399998948	300.0
186.82812290000584	2.449636399993352	fixation	n/a	n/a
189.2777592999992	0.364	go_correct	0.3642938999983016	300.0
193.3780432999993	1.6332129000001885	fixation	n/a	n/a
195.01125619999948	0.656	go_correct	0.6555465000055847	300.0
200.64505720000307	1.633182300000044	fixation	n/a	n/a
202.2782395000031	0.445	go_correct	0.4454894999944372	300.0
209.09498980000356	2.099724899999245	fixation	n/a	n/a
211.1947147000028	0.425	go_correct	0.4246224999951664	300.0
216.46171070000128	1.1666364000047906	fixation	n/a	n/a
217.62834710000607	0.471	go_correct	0.4714242999980342	300.0
223.07824580000303	2.0001087999990546	fixation	n/a	n/a
225.0783546000021	0.409	go_correct	0.4093605000016396	300.0
231.4451823000054	1.2166127999953744	fixation	n/a	n/a
232.66179510000077	0.565	go_correct	0.5648788000034983	300.0
236.1949244999996	1.399922300006466	fixation	n/a	n/a
237.59484680000605	0.529	go_correct	0.5287768999987748	300.0
244.11202010000125	1.7666013999987626	fixation	n/a	n/a
245.8786215	0.402	go_correct	0.4020043000055011	300.0
249.5620605000004	2.2665429000043957	fixation	n/a	n/a
251.8286034000048	0.443	go_correct	0.4429681999972672	300.0
254.0116565999997	1.6669784000041545	fixation	n/a	n/a
255.67863500000385	0.384	go_correct	0.3842083999988972	300.0
259.0452480000022	1.7335141000003205	fixation	n/a	n/a
260.7787621000025	0.377	go_correct	0.3767594999953871	300.0
265.428791600003	1.2163389999986975	fixation	n/a	n/a
266.6451306000017	0.402	stop_failure	0.4023901999971713	250.0
273.5953176000039	1.8668305999963195	fixation	n/a	n/a
275.46214820000023	0.455	go_correct	0.4546883000002708	250.0
278.9121243000045	2.416592000001401	fixation	n/a	n/a
281.3287163000059	0.402	stop_failure	0.4020604000033927	200.0
288.71224160000565	2.1664101999995182	fixation	n/a	n/a
290.8786518000052	1.5	stop_success	n/a	250.0
294.9788661000057	1.249832499997865	fixation	n/a	n/a
296.22869860000355	1.5	stop_success	n/a	300.0
299.6290980000049	1.5830220999996527	fixation	n/a	n/a
301.21212010000454	1.5	stop_success	n/a	350.0
304.72916010000336	1.166338099996267	fixation	n/a	n/a
305.8954981999996	0.594	go_correct	0.5939237000056892	350.0
310.6125214999993	1.2165999000062584	fixation	n/a	n/a
311.82912140000553	1.5	stop_success	n/a	400.0
319.8124561000004	1.2502549999990151	fixation	n/a	n/a
321.06271109999943	0.614	stop_failure	0.61360180000338	350.0
325.579318300006	1.6330404999972075	fixation	n/a	n/a
327.2123588000032	0.675	go_correct	0.6749044000025606	350.0
330.57941310000024	1.8998608000038075	fixation	n/a	n/a
332.47927390000405	0.497	go_correct	0.4973973000014666	350.0
337.4961514000024	1.2996293000032892	fixation	n/a	n/a
338.7957807000057	0.388	stop_failure	0.387515300004452	300.0
342.9795150000064	1.81648499999568	fixation	n/a	n/a
344.7960000000021	0.863	go_correct	0.8632177000035881	300.0
347.8457920000001	1.3003154000035124	fixation	n/a	n/a
349.1461074000036	0.827	go_correct	0.827155999999377	300.0
353.1291732000027	1.316850900002521	fixation	n/a	n/a
354.4460241000052	0.646	go_correct	0.6461874000015086	300.0
360.9629816000015	2.133031999997911	fixation	n/a	n/a
363.0960135999994	0.602	go_correct	0.6022778999977163	300.0
369.6960175000058	2.066692000000387	fixation	n/a	n/a
371.76270950000617	0.415	stop_failure	0.415476199996192	250.0
375.9128939000002	1.1663455000016256	fixation	n/a	n/a
377.0792394000018	0.465	go_correct	0.4654277000008733	250.0
381.3297101000062	1.5663226999968174	fixation	n/a	n/a
382.896032800003	0.576	go_correct	0.576111000002129	250.0
390.24630950000574	1.449667299995781	fixation	n/a	n/a
391.6959768000015	0.465	stop_failure	0.4651018999938969	200.0
395.2798691000062	2.166634699999122	fixation	n/a	n/a
397.4465038000053	0.523	go_correct	0.5225414000015007	200.0
402.24670770000375	1.4165415999959237	fixation	n/a	n/a
403.6632492999997	0.765	go_correct	0.7648257999971975	200.0
408.4132196999999	2.1835547000009683	fixation	n/a	n/a
410.59677440000087	0.48	go_correct	0.4802552000037394	200.0
415.1799352000016	1.166434200000424	fixation	n/a	n/a
416.346369400002	0.378	stop_failure	0.3777210999978706	150.0
421.3631171000016	1.6167903000023216	fixation	n/a	n/a
422.9799074000039	0.513	go_correct	0.5130683000024874	150.0
430.7302240000063	1.516532699999516	fixation	n/a	n/a
432.2467567000058	1.5	stop_success	n/a	200.0
436.813590400001	1.9829403000039747	fixation	n/a	n/a
438.79653070000495	0.596	go_correct	0.5955573999963235	200.0
444.1969898000025	2.1996008999994956	fixation	n/a	n/a
446.396590700002	1.5	stop_success	n/a	250.0
450.447122000005	2.2831461999958833	fixation	n/a	n/a
452.73026820000086	0.48	go_correct	0.4796219000054407	250.0
460.2637115000034	2.2165509999977075	fixation	n/a	n/a
462.4802625000011	0.596	go_correct	0.5956084999997984	250.0
465.3969013000024	2.333271600000387	fixation	n/a	n/a
467.7301729000028	0.574	go_correct	0.5736077999972622	250.0
472.5471192000041	1.466641899998649	fixation	n/a	n/a
474.01376110000274	0.49	go_correct	0.4900625000009313	250.0
479.6306729000062	1.98315149999695	fixation	n/a	n/a
481.6138244000031	0.597	go_correct	0.5969737000050372	250.0
483.6807860000045	1.1831085999946822	fixation	n/a	n/a
484.8638945999992	0.607	go_correct	0.6071546000021044	250.0
