onset	duration	trial_type	response_time	ssd
0.0055080999736674	1.3245141000370495	fixation	n/a	n/a
1.330022200010717	1.5	stop_success	n/a	300.0
10.180157199967653	1.4328921000123955	fixation	n/a	n/a
11.613049299980048	1.5	stop_success	n/a	350.0
15.946916199987754	2.0329083999968134	fixation	n/a	n/a
17.979824599984568	0.612	go_correct	0.6118510999949649	350.0
21.76374889997533	1.2494441000162588	fixation	n/a	n/a
23.01319299999159	0.532	go_correct	0.5315296999760903	350.0
27.29679160000524	2.033268300001506	fixation	n/a	n/a
29.330059900006745	0.42	go_correct	0.4195731999934651	350.0
33.13007359998301	1.9999426000285965	fixation	n/a	n/a
35.1300162000116	0.403	go_correct	0.4034012999618426	350.0
40.08048989996314	2.3666248000226915	fixation	n/a	n/a
42.44711469998583	0.411	go_correct	0.4114942000014707	350.0
44.48009079997428	1.1835987000376917	fixation	n/a	n/a
45.66368950001197	0.45	go_correct	0.449949900037609	350.0
50.96390949998749	2.1833597000222724	fixation	n/a	n/a
53.14726920000976	0.341	go_correct	0.3412821000092663	350.0
57.0639560999698	2.1833014000440016	fixation	n/a	n/a
59.2472575000138	0.398	stop_failure	0.3982882000273093	300.0
66.48054979997687	1.766799200035166	fixation	n/a	n/a
68.24734900001204	0.538	go_correct	0.5382191000389867	300.0
75.2142227999866	1.5994881999795325	fixation	n/a	n/a
76.81371099996613	0.366	go_correct	0.3657612000242807	300.0
80.74750669999048	1.8500227999757044	fixation	n/a	n/a
82.59752949996619	0.425	go_correct	0.4252879000268876	300.0
88.94724629999837	1.6670245999703042	fixation	n/a	n/a
90.61427089996867	0.386	stop_failure	0.3861832999973558	250.0
95.09748259995833	1.3168196000042371	fixation	n/a	n/a
96.41430219996256	0.529	go_correct	0.5291701999958605	250.0
105.71450409997487	2.083184099989012	fixation	n/a	n/a
107.79768819996389	0.395	stop_failure	0.3946726000285707	200.0
110.59786599996733	1.2500942000187933	fixation	n/a	n/a
111.84796019998612	0.381	stop_failure	0.3805327999871224	150.0
116.73142179998104	1.8331233999924876	fixation	n/a	n/a
118.56454519997352	0.652	go_correct	0.6523578999913298	150.0
121.98117619997356	1.8669089000322856	fixation	n/a	n/a
123.84808510000585	0.556	go_correct	0.5561933999997564	150.0
126.99807679996592	2.1999043000396483	fixation	n/a	n/a
129.19798110000556	0.464	go_correct	0.4643416999606415	150.0
134.43148440000368	1.1832610999699682	fixation	n/a	n/a
135.61474549997365	0.502	go_correct	0.5015660999924876	150.0
140.16445789998397	1.4168406000244431	fixation	n/a	n/a
141.58129850000842	0.43	go_correct	0.4300117999664508	150.0
146.2317786999629	1.433031500026118	fixation	n/a	n/a
147.664810199989	0.371	stop_failure	0.3714488999685272	100.0
150.43131780001568	1.2173584999982268	fixation	n/a	n/a
151.6486763000139	1.5	stop_success	n/a	150.0
161.01470850000624	2.150278299988713	fixation	n/a	n/a
163.16498679999495	0.487	go_correct	0.4872343000024557	150.0
167.43147999997018	2.166662900010124	fixation	n/a	n/a
169.5981428999803	0.582	go_correct	0.5822991000022739	150.0
172.99900050001452	2.349512199987629	fixation	n/a	n/a
175.34851270000215	1.5	stop_success	n/a	200.0
181.66491659998428	1.2002377000171691	fixation	n/a	n/a
182.86515430000145	0.444	go_correct	0.4440620999666862	200.0
186.43195040000137	1.3163678999990225	fixation	n/a	n/a
187.7483183000004	0.408	stop_failure	0.4078806999605149	150.0
193.73177780001424	2.1333890999667062	fixation	n/a	n/a
195.86516689998095	1.5	stop_success	n/a	200.0
198.81512360001216	1.3668798999860883	fixation	n/a	n/a
200.18200349999825	0.535	go_correct	0.5353131999727339	200.0
208.3154871999868	2.116316300001955	fixation	n/a	n/a
210.43180349998875	0.561	go_correct	0.5613816999830306	200.0
215.2486455999897	1.5666996000218205	fixation	n/a	n/a
216.8153452000115	1.5	stop_success	n/a	250.0
221.882325100014	1.966569599986542	fixation	n/a	n/a
223.84889470000053	0.496	go_correct	0.4961599999805912	250.0
229.11538869998185	1.7835741000017435	fixation	n/a	n/a
230.8989627999836	0.46	go_correct	0.46037470002193	250.0
235.9992437000037	1.232954400009504	fixation	n/a	n/a
237.2321981000132	0.454	go_correct	0.4539060000097379	250.0
242.63228759996127	1.7166444000322372	fixation	n/a	n/a
244.3489319999935	0.438	go_correct	0.4381323999841697	250.0
250.6492345999577	1.5664177000289783	fixation	n/a	n/a
252.2156522999867	0.413	go_correct	0.4125955000054091	250.0
259.43286689999513	1.4664650000049733	fixation	n/a	n/a
260.8993319000001	0.431	go_correct	0.4306394999730401	250.0
265.99943590001203	1.466553299978841	fixation	n/a	n/a
267.4659891999909	0.399	go_correct	0.3990038000047207	250.0
271.8661634000018	1.5497823999612592	fixation	n/a	n/a
273.4159457999631	0.379	go_correct	0.3790089000249281	250.0
278.2996955999988	1.2661696000141092	fixation	n/a	n/a
279.5658652000129	0.38	go_correct	0.3800982999964617	250.0
283.84947650000686	1.3164286999963224	fixation	n/a	n/a
285.1659052000032	0.447	go_correct	0.4470429999637417	250.0
289.6996329000104	2.066377599956411	fixation	n/a	n/a
291.7660104999668	0.468	stop_failure	0.4683637000271119	200.0
295.43245650001336	1.9340072999475524	fixation	n/a	n/a
297.3664637999609	1.5	stop_success	n/a	250.0
304.2331097999704	1.566649399988819	fixation	n/a	n/a
305.7997591999592	0.382	go_correct	0.3820241999928839	250.0
309.9998757999856	1.7327807000256144	fixation	n/a	n/a
311.7326565000112	0.52	go_correct	0.5201311000273563	250.0
314.6172930999892	1.2825784999877214	fixation	n/a	n/a
315.8998715999769	0.514	go_correct	0.5138979000039399	250.0
319.383158200013	1.6165521999937482	fixation	n/a	n/a
320.99971040000673	0.471	go_correct	0.471175399958156	250.0
327.85021100001177	1.8497548999730498	fixation	n/a	n/a
329.6999658999848	0.442	go_correct	0.4422149999882094	250.0
333.09986149996985	2.216862900007982	fixation	n/a	n/a
335.31672439997783	0.435	stop_failure	0.4349979999824427	200.0
338.58308099996066	2.1336417000275105	fixation	n/a	n/a
340.71672269998817	0.557	go_correct	0.5570186999975704	200.0
345.20016499998746	1.3833369999774732	fixation	n/a	n/a
346.58350199996494	0.5	go_correct	0.5001606000005268	200.0
349.54996839998057	1.4331719999900088	fixation	n/a	n/a
350.9831403999706	0.385	go_correct	0.3845038000144996	200.0
356.70027109998045	1.883222799981013	fixation	n/a	n/a
358.58349389996147	0.445	go_correct	0.4451697000185959	200.0
367.6170118000009	2.399540100013894	fixation	n/a	n/a
370.0165519000148	0.493	go_correct	0.4930551000288687	200.0
374.4679400000023	1.9660066000069492	fixation	n/a	n/a
376.4339466000092	0.512	go_correct	0.5116289000143297	200.0
381.31716390000656	2.0166089999838164	fixation	n/a	n/a
383.3337728999904	0.507	go_correct	0.5069117000093684	200.0
385.81725500000175	1.2494738000095253	fixation	n/a	n/a
387.0667288000113	0.448	stop_failure	0.4479369000182487	150.0
394.0171889999765	1.4999472000054084	fixation	n/a	n/a
395.5171361999819	0.623	go_correct	0.6234047000179999	150.0
398.5340548999957	1.4996377999778474	fixation	n/a	n/a
400.0336926999735	1.5	stop_success	n/a	200.0
404.4173744000145	1.4332571999984793	fixation	n/a	n/a
405.850631600013	0.544	go_correct	0.5440214000409469	200.0
411.16715589998057	1.9666037000133656	fixation	n/a	n/a
413.13375959999394	0.435	go_correct	0.4347449999768287	200.0
