onset	duration	trial_type	response_time	ssd
0.0057549999910406	1.8705144000123257	fixation	n/a	n/a
1.8762694000033664	0.443	go_correct	0.4425163000123575	250.0
6.609787299996242	1.566762300033588	fixation	n/a	n/a
8.17654960002983	0.359	stop_failure	0.3592209999915212	200.0
13.243102400039788	1.6833463999792002	fixation	n/a	n/a
14.926448800018989	1.5	stop_success	n/a	250.0
19.393424100009724	1.9833222000161186	fixation	n/a	n/a
21.376746300025843	0.456	go_correct	0.4562582999933511	250.0
25.126818699995056	1.9667100000078754	fixation	n/a	n/a
27.09352870000293	0.36	go_correct	0.3603023000177927	250.0
29.977009500027638	1.3831635999958927	fixation	n/a	n/a
31.36017310002353	0.354	go_correct	0.3544348999857902	250.0
34.66035270004068	1.7665550999808985	fixation	n/a	n/a
36.42690780002158	0.446	stop_failure	0.4457197999581694	200.0
42.510278700036	2.183196500001941	fixation	n/a	n/a
44.69347520003794	0.343	stop_failure	0.3431366000440903	150.0
47.22674140002346	1.483635200012941	fixation	n/a	n/a
48.7103766000364	0.53	go_correct	0.5301654999493621	150.0
56.79399730003206	1.3831268000067212	fixation	n/a	n/a
58.17712410003878	0.333	go_correct	0.3334469000110402	150.0
61.87708649999695	1.7502322000218555	fixation	n/a	n/a
63.627318700018805	1.5	stop_success	n/a	200.0
70.7103802000056	1.9835840000305325	fixation	n/a	n/a
72.69396420003613	1.5	stop_success	n/a	250.0
80.19408039998962	1.8499416999984533	fixation	n/a	n/a
82.04402209998807	0.415	go_correct	0.4145497000426985	250.0
90.26089010003489	2.349710699985735	fixation	n/a	n/a
92.61060080002062	0.488	go_correct	0.4878410999663174	250.0
95.22766319999936	1.5831971000298068	fixation	n/a	n/a
96.81086030002916	0.376	go_correct	0.3755064999568276	250.0
99.92797820002306	1.2661686000064947	fixation	n/a	n/a
101.19414680002956	0.403	stop_failure	0.403323599952273	200.0
107.32788370002528	1.5661993999965347	fixation	n/a	n/a
108.89408310002182	0.463	go_correct	0.4633934999583289	200.0
112.2777422000072	1.5327976000262424	fixation	n/a	n/a
113.81053980003344	0.417	go_correct	0.4172465999727137	200.0
120.09448490000796	2.0498680000309832	fixation	n/a	n/a
122.14435290003894	0.429	go_correct	0.4290106000262312	200.0
127.6279143000138	1.6999724999768944	fixation	n/a	n/a
129.3278867999907	0.425	go_correct	0.4246597000164911	200.0
133.0944411000237	1.683229400019627	fixation	n/a	n/a
134.7776705000433	0.403	go_correct	0.4026129000121727	200.0
140.46097519999603	1.3836589000420645	fixation	n/a	n/a
141.8446341000381	0.392	go_correct	0.3917122999555431	200.0
146.76140740001574	1.4497673999867402	fixation	n/a	n/a
148.21117480000248	0.377	stop_failure	0.3769338999991305	150.0
156.04450860002544	1.8670921999728307	fixation	n/a	n/a
157.91160079999827	0.397	go_correct	0.3966034000040963	150.0
160.56163260003086	1.2493798999930448	fixation	n/a	n/a
161.8110125000239	0.53	go_correct	0.5301694999798201	150.0
166.94450209999923	1.633553599996958	fixation	n/a	n/a
168.57805569999618	0.521	go_correct	0.5211032000370324	150.0
176.44504090002738	1.5829604999744333	fixation	n/a	n/a
178.0280014000018	1.5	stop_success	n/a	200.0
185.2451212000451	2.316542499989737	fixation	n/a	n/a
187.56166370003484	1.5	stop_success	n/a	250.0
191.09507350000783	1.2667611000361205	fixation	n/a	n/a
192.36183460004395	0.465	stop_failure	0.4652703000465408	200.0
196.5117441000184	1.7000426999875629	fixation	n/a	n/a
198.21178680000597	1.5	stop_success	n/a	250.0
204.07866619998825	2.0166108000557585	fixation	n/a	n/a
206.095277000044	1.5	stop_success	n/a	300.0
209.74507250002355	2.0832810999708897	fixation	n/a	n/a
211.82835359999444	0.389	stop_failure	0.3887007000157609	250.0
214.7450855000061	1.6336218999931873	fixation	n/a	n/a
216.37870739999929	0.535	go_correct	0.5353455999866128	250.0
219.4119062999962	1.3001722000190057	fixation	n/a	n/a
220.7120785000152	1.5	stop_success	n/a	300.0
225.22883710003225	2.133320599969039	fixation	n/a	n/a
227.3621577000013	0.549	go_correct	0.5491077000042424	300.0
232.3952624000376	1.6166685000061989	fixation	n/a	n/a
234.0119309000438	0.426	go_correct	0.4260420000064187	300.0
238.5623217000393	2.1832917999709593	fixation	n/a	n/a
240.74561350001025	0.423	go_correct	0.4233140000142157	300.0
246.42909680004232	1.6998602999956347	fixation	n/a	n/a
248.12895710003795	0.355	go_correct	0.3550991000374779	300.0
251.1124586000224	1.7331191999837188	fixation	n/a	n/a
252.8455778000061	0.453	go_correct	0.4533463999978266	300.0
257.2297109999927	2.0495038000517525	fixation	n/a	n/a
259.27921480004443	0.379	go_correct	0.3787355000386014	300.0
263.3792339999927	2.1662699000444263	fixation	n/a	n/a
265.54550390003715	0.4	go_correct	0.4004787000012584	300.0
270.04551970004104	1.2836857999791391	fixation	n/a	n/a
271.3292055000202	0.43	go_correct	0.4297159999841824	300.0
274.74588380003115	1.6997811999754049	fixation	n/a	n/a
276.44566500000656	0.479	go_correct	0.4792073999997228	300.0
281.46272100001806	2.2664479999803575	fixation	n/a	n/a
283.7291689999984	0.389	go_correct	0.3890173999825492	300.0
286.82951350003714	2.149853099952452	fixation	n/a	n/a
288.9793665999896	0.384	go_correct	0.3844667000230402	300.0
294.22948650002945	1.7163353000069606	fixation	n/a	n/a
295.9458218000364	0.419	go_correct	0.4190352999721654	300.0
300.8295151999919	1.6000074000330642	fixation	n/a	n/a
